"Date","remark","value"
2011-08-21,NA,0.0726
2011-08-22,NA,0.0722
2011-08-23,NA,0.0717
2011-08-24,NA,0.0712
2011-08-25,NA,0.0708
2011-08-26,NA,0.0703
2011-08-27,NA,0.0699
2011-08-28,NA,0.0694
2011-08-29,NA,0.069
2011-08-30,NA,0.0686
2011-08-31,NA,0.0681
2011-09-01,NA,0.0677
2011-09-02,NA,0.0673
2011-09-03,NA,0.315
2011-09-04,NA,0.067
2011-09-05,NA,0.067
2011-09-06,NA,0.067
2011-09-07,NA,0.067
2011-09-08,NA,0.067
2011-09-09,NA,0.067
2011-09-10,NA,0.067
2011-09-11,NA,0.067
2011-09-12,NA,0.067
2011-09-13,NA,0.067
2011-09-14,NA,0.067
2011-09-15,NA,0.067
2011-09-16,NA,0.067
2011-09-17,NA,0.067
2011-09-18,NA,0.067
2011-09-19,NA,0.067
2011-09-20,NA,0.067
2011-09-21,NA,0.067
2011-09-22,NA,0.067
2011-09-23,NA,0.067
2011-09-24,NA,0.067
2011-09-25,NA,0.325
2011-09-26,NA,0.761
2011-09-27,NA,0.467
2011-09-28,NA,0.0938
2011-09-29,NA,0.088
2011-09-30,NA,0.0826
2011-10-01,NA,0.067
2011-10-02,NA,0.0671
2011-10-03,NA,0.0671
2011-10-04,NA,0.0672
2011-10-05,NA,0.0672
2011-10-06,NA,0.0672
2011-10-07,NA,0.0673
2011-10-08,NA,0.0674
2011-10-09,NA,0.0674
2011-10-10,NA,0.0674
2011-10-11,NA,0.0675
2011-10-12,NA,0.0675
2011-10-13,NA,0.181
2011-10-14,NA,0.132
2011-10-15,NA,0.118
2011-10-16,NA,0.107
2011-10-17,NA,0.0976
2011-10-18,NA,0.0907
2011-10-19,NA,0.0893
2011-10-20,NA,0.0882
2011-10-21,NA,0.0872
2011-10-22,NA,0.0862
2011-10-23,NA,0.0851
2011-10-24,NA,0.0841
2011-10-25,NA,0.0831
2011-10-26,NA,0.0821
2011-10-27,NA,0.0812
2011-10-28,NA,0.0802
2011-10-29,NA,0.0792
2011-10-30,NA,0.0783
2011-10-31,NA,0.0774
2011-11-01,NA,0.0764
2011-11-02,NA,0.141
2011-11-03,NA,0.19
2011-11-04,NA,0.114
2011-11-05,NA,0.0954
2011-11-06,NA,0.0837
2011-11-07,NA,0.0735
2011-11-08,NA,0.384
2011-11-09,NA,0.614
2011-11-10,NA,0.455
2011-11-11,NA,0.193
2011-11-12,NA,0.18
2011-11-13,NA,0.167
2011-11-14,NA,0.156
2011-11-15,NA,0.145
2011-11-16,NA,0.135
2011-11-17,NA,0.126
2011-11-18,NA,0.122
2011-11-19,NA,0.119
2011-11-20,NA,0.117
2011-11-21,NA,0.114
2011-11-22,NA,0.112
2011-11-23,NA,0.11
2011-11-24,NA,0.108
2011-11-25,NA,0.106
2011-11-26,NA,0.103
2011-11-27,NA,0.101
2011-11-28,NA,0.0994
2011-11-29,NA,0.0974
2011-11-30,NA,0.0954
2011-12-01,NA,0.0935
2011-12-02,NA,0.0917
2011-12-03,NA,0.154
2011-12-04,NA,0.422
2011-12-05,NA,0.225
2011-12-06,NA,0.164
2011-12-07,NA,0.151
2011-12-08,NA,0.141
2011-12-09,NA,0.131
2011-12-10,NA,0.123
2011-12-11,NA,0.115
2011-12-12,NA,0.108
2011-12-13,NA,0.106
2011-12-14,NA,0.239
2011-12-15,NA,0.172
2011-12-16,NA,0.14
2011-12-17,NA,0.123
2011-12-18,NA,0.119
2011-12-19,NA,0.115
2011-12-20,NA,0.112
2011-12-21,NA,0.109
2011-12-22,NA,0.105
2011-12-23,NA,0.102
2011-12-24,NA,0.0992
2011-12-25,NA,0.0962
2011-12-26,NA,0.0934
2011-12-27,NA,0.0906
2011-12-28,NA,0.0878
2011-12-29,NA,0.0852
2011-12-30,NA,0.0827
2011-12-31,NA,0.0802
2012-01-01,NA,0.0778
2012-01-02,NA,0.0755
2012-01-03,NA,0.0732
2012-01-04,NA,0.071
2012-01-05,NA,0.0692
2012-01-06,NA,0.0686
2012-01-07,NA,0.0682
2012-01-08,NA,0.0678
2012-01-09,NA,0.0675
2012-01-10,NA,0.0671
2012-01-11,NA,0.0667
2012-01-12,NA,0.0664
2012-01-13,NA,0.066
2012-01-14,NA,0.0656
2012-01-15,NA,0.0652
2012-01-16,NA,0.0649
2012-01-17,NA,0.0645
2012-01-18,NA,0.0642
2012-01-19,NA,0.0638
2012-01-20,NA,0.0635
2012-01-21,NA,0.0631
2012-01-22,NA,0.0628
2012-01-23,NA,0.0624
2012-01-24,NA,0.0621
2012-01-25,NA,0.0617
2012-01-26,NA,0.0614
2012-01-27,NA,0.061
2012-01-28,NA,0.0607
2012-01-29,NA,0.0604
2012-01-30,NA,0.06
2012-01-31,NA,0.082
2012-02-01,NA,0.157
2012-02-02,NA,0.171
2012-02-03,NA,0.138
2012-02-04,NA,0.111
2012-02-05,NA,0.095
2012-02-06,NA,0.087
2012-02-07,NA,0.0797
2012-02-08,NA,0.073
2012-02-09,NA,0.0668
2012-02-10,NA,0.0612
2012-02-11,NA,0.056
2012-02-12,NA,0.0513
2012-02-13,NA,0.0475
2012-02-14,NA,0.047
2012-02-15,NA,0.047
2012-02-16,NA,0.047
2012-02-17,NA,0.047
2012-02-18,NA,0.047
2012-02-19,NA,0.047
2012-02-20,NA,0.047
2012-02-21,NA,0.047
2012-02-22,NA,0.047
2012-02-23,NA,0.047
2012-02-24,NA,0.047
2012-02-25,NA,0.047
2012-02-26,NA,0.047
2012-02-27,NA,0.047
2012-02-28,NA,0.146
2012-02-29,NA,0.984
2012-03-01,NA,0.361
2012-03-02,NA,0.126
2012-03-03,NA,0.0905
2012-03-04,NA,0.0759
2012-03-05,NA,0.0645
2012-03-06,NA,0.0942
2012-03-07,NA,0.285
2012-03-08,NA,0.307
2012-03-09,NA,0.399
2012-03-10,NA,0.397
2012-03-11,NA,0.395
2012-03-12,NA,0.393
2012-03-13,NA,0.392
2012-03-14,NA,0.39
2012-03-15,NA,0.388
2012-03-16,NA,0.386
2012-03-17,NA,0.384
2012-03-18,NA,0.382
2012-03-19,NA,0.381
2012-03-20,NA,0.379
2012-03-21,NA,0.377
2012-03-22,NA,0.375
2012-03-23,NA,0.373
2012-03-24,NA,0.371
2012-03-25,NA,0.369
2012-03-26,NA,0.367
2012-03-27,NA,0.365
2012-03-28,NA,0.362
2012-03-29,NA,0.37
2012-03-30,NA,0.419
2012-03-31,NA,0.392
2012-04-01,NA,0.364
2012-04-02,NA,0.338
2012-04-03,NA,0.314
2012-04-04,NA,0.292
2012-04-05,NA,0.272
2012-04-06,NA,0.252
2012-04-07,NA,0.234
2012-04-08,NA,0.218
2012-04-09,NA,0.202
2012-04-10,NA,0.188
2012-04-11,NA,0.175
2012-04-12,NA,0.162
2012-04-13,NA,0.151
2012-04-14,NA,0.144
2012-04-15,NA,0.191
2012-04-16,NA,0.123
2012-04-17,NA,0.0938
2012-04-18,NA,0.0918
2012-04-19,NA,0.105
2012-04-20,NA,0.186
2012-04-21,NA,0.16
2012-04-22,NA,0.138
2012-04-23,NA,0.132
2012-04-24,NA,0.128
2012-04-25,NA,0.123
2012-04-26,NA,0.119
2012-04-27,NA,0.115
2012-04-28,NA,0.111
2012-04-29,NA,0.107
2012-04-30,NA,0.104
2012-05-01,NA,0.106
2012-05-02,NA,0.181
2012-05-03,NA,0.167
2012-05-04,NA,0.136
2012-05-05,NA,0.115
2012-05-06,NA,0.152
2012-05-07,NA,0.145
2012-05-08,NA,0.124
2012-05-09,NA,0.108
2012-05-10,NA,0.104
2012-05-11,NA,0.102
2012-05-12,NA,0.0998
2012-05-13,NA,0.0979
2012-05-14,NA,0.0959
2012-05-15,NA,0.094
2012-05-16,NA,0.0922
2012-05-17,NA,0.0903
2012-05-18,NA,0.0885
2012-05-19,NA,0.0868
2012-05-20,NA,0.0851
2012-05-21,NA,0.0834
2012-05-22,NA,0.0817
2012-05-23,NA,0.0803
2012-05-24,NA,0.0804
2012-05-25,NA,0.0808
2012-05-26,NA,0.0813
2012-05-27,NA,0.0817
2012-05-28,NA,0.0821
2012-05-29,NA,0.0826
2012-05-30,NA,0.083
2012-05-31,NA,0.0834
2012-06-01,NA,0.0839
2012-06-02,NA,0.0844
2012-06-03,NA,0.0848
2012-06-04,NA,0.0852
2012-06-05,NA,0.0857
2012-06-06,NA,0.0862
2012-06-07,NA,0.0866
2012-06-08,NA,0.0871
2012-06-09,NA,0.0876
2012-06-10,NA,0.088
2012-06-11,NA,0.0885
2012-06-12,NA,0.089
2012-06-13,NA,0.0894
2012-06-14,NA,0.0897
2012-06-15,NA,0.0901
2012-06-16,NA,0.0905
2012-06-17,NA,0.0909
2012-06-18,NA,0.0913
2012-06-19,NA,0.0917
2012-06-20,NA,0.0921
2012-06-21,NA,0.0925
2012-06-22,NA,0.0929
2012-06-23,NA,0.0933
2012-06-24,NA,0.0937
2012-06-25,NA,0.0941
2012-06-26,NA,0.0945
2012-06-27,NA,0.0949
2012-06-28,NA,0.0953
2012-06-29,NA,0.0957
2012-06-30,NA,0.0961
2012-07-01,NA,0.0965
2012-07-02,NA,0.0969
2012-07-03,NA,0.0974
2012-07-04,NA,0.0978
2012-07-05,NA,0.0982
2012-07-06,NA,0.0986
2012-07-07,NA,0.099
2012-07-08,NA,0.0995
2012-07-09,NA,0.0999
2012-07-10,NA,0.1
2012-07-11,NA,0.101
2012-07-12,NA,0.101
2012-07-13,NA,0.102
2012-07-14,NA,0.102
2012-07-15,NA,0.102
2012-07-16,NA,0.103
2012-07-17,NA,0.103
2012-07-18,NA,0.115
2012-07-19,NA,0.152
2012-07-20,NA,0.112
2012-07-21,NA,0.107
2012-07-22,NA,0.104
2012-07-23,NA,0.0999
2012-07-24,NA,0.0963
2012-07-25,NA,0.0959
2012-07-26,NA,0.2
2012-07-27,NA,0.118
2012-07-28,NA,0.114
2012-07-29,NA,0.11
2012-07-30,NA,0.106
2012-07-31,NA,0.103
2012-08-01,NA,0.0994
2012-08-02,NA,0.0961
2012-08-03,NA,0.0929
2012-08-04,NA,0.0898
2012-08-05,NA,0.0868
2012-08-06,NA,0.0838
2012-08-07,NA,0.081
2012-08-08,NA,0.0783
2012-08-09,NA,0.0757
2012-08-10,NA,0.0732
2012-08-11,NA,0.0707
2012-08-12,NA,0.0684
2012-08-13,NA,0.0661
2012-08-14,NA,0.0639
2012-08-15,NA,0.0623
2012-08-16,NA,0.128
2012-08-17,NA,0.0948
2012-08-18,NA,0.0842
2012-08-19,NA,0.0779
2012-08-20,NA,0.0721
2012-08-21,NA,0.0669
2012-08-22,NA,0.0651
2012-08-23,NA,0.0645
2012-08-24,NA,0.0638
2012-08-25,NA,0.0632
2012-08-26,NA,0.0626
2012-08-27,NA,0.062
2012-08-28,NA,0.0614
2012-08-29,NA,0.0608
2012-08-30,NA,0.0602
2012-08-31,NA,0.0596
2012-09-01,NA,0.059
2012-09-02,NA,0.0584
2012-09-03,NA,0.0579
2012-09-04,NA,0.0573
2012-09-05,NA,0.0567
2012-09-06,NA,0.0562
2012-09-07,NA,0.0556
2012-09-08,NA,0.0551
2012-09-09,NA,0.0546
2012-09-10,NA,0.054
2012-09-11,NA,0.0535
2012-09-12,NA,0.053
2012-09-13,NA,0.0524
2012-09-14,NA,0.0519
2012-09-15,NA,0.0514
2012-09-16,NA,0.0509
2012-09-17,NA,0.0504
2012-09-18,NA,0.05
2012-09-19,NA,0.05
2012-09-20,NA,0.05
2012-09-21,NA,0.05
2012-09-22,NA,0.05
2012-09-23,NA,0.05
2012-09-24,NA,0.05
2012-09-25,NA,0.05
2012-09-26,NA,0.05
2012-09-27,NA,0.05
2012-09-28,NA,0.05
2012-09-29,NA,0.05
2012-09-30,NA,0.05
2012-10-01,NA,0.05
2012-10-02,NA,0.05
2012-10-03,NA,0.05
2012-10-04,NA,0.05
2012-10-05,NA,0.05
2012-10-06,NA,0.05
2012-10-07,NA,0.05
2012-10-08,NA,0.05
2012-10-09,NA,0.05
2012-10-10,NA,0.05
2012-10-11,NA,0.05
2012-10-12,NA,0.05
2012-10-13,NA,0.05
2012-10-14,NA,0.203
2012-10-15,NA,0.204
2012-10-16,NA,0.0825
2012-10-17,NA,0.08
2012-10-18,NA,0.0781
2012-10-19,NA,0.0762
2012-10-20,NA,0.0744
2012-10-21,NA,0.0726
2012-10-22,NA,0.0709
2012-10-23,NA,0.0692
2012-10-24,NA,0.0676
2012-10-25,NA,0.066
2012-10-26,NA,0.0644
2012-10-27,NA,0.0628
2012-10-28,NA,0.0614
2012-10-29,NA,0.0599
2012-10-30,NA,0.0583
2012-10-31,NA,0.0568
2012-11-01,NA,0.0552
2012-11-02,NA,0.0538
2012-11-03,NA,0.0524
2012-11-04,NA,0.051
2012-11-05,NA,0.0496
2012-11-06,NA,0.0483
2012-11-07,NA,0.047
2012-11-08,NA,0.0458
2012-11-09,NA,0.0446
2012-11-10,NA,0.0434
2012-11-11,NA,0.0423
2012-11-12,NA,0.0412
2012-11-13,NA,0.0401
2012-11-14,NA,0.039
2012-11-15,NA,0.0381
2012-11-16,NA,0.0381
2012-11-17,NA,0.0381
2012-11-18,NA,0.0382
2012-11-19,NA,0.0383
2012-11-20,NA,0.0383
2012-11-21,NA,0.0384
2012-11-22,NA,0.0385
2012-11-23,NA,0.0385
2012-11-24,NA,0.0386
2012-11-25,NA,0.0387
2012-11-26,NA,0.0388
2012-11-27,NA,0.0388
2012-11-28,NA,0.0389
2012-11-29,NA,0.039
2012-11-30,NA,0.039
2012-12-01,NA,0.0391
2012-12-02,NA,0.0392
2012-12-03,NA,0.0392
2012-12-04,NA,0.0393
2012-12-05,NA,0.0394
2012-12-06,NA,0.0394
2012-12-07,NA,0.0395
2012-12-08,NA,0.0396
2012-12-09,NA,0.0396
2012-12-10,NA,0.0397
2012-12-11,NA,0.0398
2012-12-12,NA,0.0399
2012-12-13,NA,0.0399
2012-12-14,NA,0.0401
2012-12-15,NA,0.0407
2012-12-16,NA,0.0414
2012-12-17,NA,0.042
2012-12-18,NA,0.0427
2012-12-19,NA,0.0433
2012-12-20,NA,0.044
2012-12-21,NA,0.0447
2012-12-22,NA,0.0454
2012-12-23,NA,0.0461
2012-12-24,NA,0.0468
2012-12-25,NA,0.0476
2012-12-26,NA,0.0483
2012-12-27,NA,0.0491
2012-12-28,NA,0.0498
2012-12-29,NA,0.0506
2012-12-30,NA,0.0514
2012-12-31,NA,0.0522
2013-01-01,NA,0.053
2013-01-02,NA,0.0539
2013-01-03,NA,0.0547
2013-01-04,NA,0.0556
2013-01-05,NA,0.0564
2013-01-06,NA,0.0573
2013-01-07,NA,0.0582
2013-01-08,NA,0.0592
2013-01-09,NA,0.0601
2013-01-10,NA,0.061
2013-01-11,NA,0.062
2013-01-12,NA,0.063
2013-01-13,NA,0.0639
2013-01-14,NA,0.0649
2013-01-15,NA,0.0658
2013-01-16,NA,0.066
2013-01-17,NA,0.066
2013-01-18,NA,0.066
2013-01-19,NA,0.066
2013-01-20,NA,0.066
2013-01-21,NA,0.066
2013-01-22,NA,0.066
2013-01-23,NA,0.066
2013-01-24,NA,0.066
2013-01-25,NA,0.066
2013-01-26,NA,0.066
2013-01-27,NA,0.066
2013-01-28,NA,0.066
2013-01-29,NA,1.19
2013-01-30,NA,1.03
2013-01-31,NA,0.387
2013-02-01,NA,0.194
2013-02-02,NA,0.158
2013-02-03,NA,0.141
2013-02-04,NA,0.135
2013-02-05,NA,0.129
2013-02-06,NA,0.124
2013-02-07,NA,0.118
2013-02-08,NA,0.113
2013-02-09,NA,0.109
2013-02-10,NA,0.218
2013-02-11,NA,0.497
2013-02-12,NA,0.273
2013-02-13,NA,0.189
2013-02-14,NA,0.136
2013-02-15,NA,0.119
2013-02-16,NA,0.107
2013-02-17,NA,0.0967
2013-02-18,NA,0.087
2013-02-19,NA,0.0783
2013-02-20,NA,0.0704
2013-02-21,NA,0.064
2013-02-22,NA,0.063
2013-02-23,NA,0.063
2013-02-24,NA,0.063
2013-02-25,NA,0.063
2013-02-26,NA,0.063
2013-02-27,NA,0.063
2013-02-28,NA,0.063
2013-03-01,NA,0.063
2013-03-02,NA,0.063
2013-03-03,NA,0.063
2013-03-04,NA,0.063
2013-03-05,NA,0.063
2013-03-06,NA,0.063
2013-03-07,NA,0.063
2013-03-08,NA,0.063
2013-03-09,NA,0.0754
2013-03-10,NA,0.549
2013-03-11,NA,0.879
2013-03-12,NA,0.71
2013-03-13,NA,0.651
2013-03-14,NA,0.502
2013-03-15,NA,0.383
2013-03-16,NA,0.288
2013-03-17,NA,0.219
2013-03-18,NA,0.171
2013-03-19,NA,0.133
2013-03-20,NA,0.103
2013-03-21,NA,0.0824
2013-03-22,NA,0.078
2013-03-23,NA,0.076
2013-03-24,NA,0.074
2013-03-25,NA,0.0721
2013-03-26,NA,0.232
2013-03-27,NA,1.08
2013-03-28,NA,1.29
2013-03-29,NA,1.12
2013-03-30,NA,0.848
2013-03-31,NA,0.663
2013-04-01,NA,0.413
2013-04-02,NA,0.284
2013-04-03,NA,0.233
2013-04-04,NA,0.191
2013-04-05,NA,0.158
2013-04-06,NA,0.148
2013-04-07,NA,0.144
2013-04-08,NA,0.141
2013-04-09,NA,0.41
2013-04-10,NA,0.403
2013-04-11,NA,0.288
2013-04-12,NA,0.205
2013-04-13,NA,0.142
2013-04-14,NA,0.127
2013-04-15,NA,0.118
2013-04-16,NA,0.114
2013-04-17,NA,0.189
2013-04-18,NA,0.362
2013-04-19,NA,0.177
2013-04-20,NA,0.147
2013-04-21,NA,0.127
2013-04-22,NA,0.114
2013-04-23,NA,0.103
2013-04-24,NA,0.0931
2013-04-25,NA,0.0859
2013-04-26,NA,0.085
2013-04-27,NA,0.0846
2013-04-28,NA,0.0842
2013-04-29,NA,0.0838
2013-04-30,NA,0.0834
2013-05-01,NA,0.0831
2013-05-02,NA,0.0827
2013-05-03,NA,0.0823
2013-05-04,NA,0.0819
2013-05-05,NA,0.0815
2013-05-06,NA,0.0811
2013-05-07,NA,0.0808
2013-05-08,NA,0.0804
2013-05-09,NA,0.0928
2013-05-10,NA,0.213
2013-05-11,NA,0.173
2013-05-12,NA,0.119
2013-05-13,NA,0.108
2013-05-14,NA,0.106
2013-05-15,NA,0.105
2013-05-16,NA,0.103
2013-05-17,NA,0.13
2013-05-18,NA,0.13
2013-05-19,NA,0.125
2013-05-20,NA,0.134
2013-05-21,NA,0.118
2013-05-22,NA,0.118
2013-05-23,NA,0.125
2013-05-24,NA,0.0894
2013-05-25,NA,0.0858
2013-05-26,NA,0.0862
2013-05-27,NA,0.0884
2013-05-28,NA,0.118
2013-05-29,NA,0.0985
2013-05-30,NA,0.157
2013-05-31,NA,0.153
2013-06-01,NA,0.128
2013-06-02,NA,0.123
2013-06-03,NA,0.121
2013-06-04,NA,0.12
2013-06-05,NA,0.119
2013-06-06,NA,0.117
2013-06-07,NA,0.116
2013-06-08,NA,0.115
2013-06-09,NA,0.114
2013-06-10,NA,0.112
2013-06-11,NA,0.111
2013-06-12,NA,0.464
2013-06-13,NA,0.706
2013-06-14,NA,0.149
2013-06-15,NA,0.143
2013-06-16,NA,0.138
2013-06-17,NA,0.133
2013-06-18,NA,0.128
2013-06-19,NA,0.124
2013-06-20,NA,0.12
2013-06-21,NA,0.115
2013-06-22,NA,0.269
2013-06-23,NA,0.908
2013-06-24,NA,0.426
2013-06-25,NA,0.603
2013-06-26,NA,0.723
2013-06-27,NA,0.422
2013-06-28,NA,0.33
2013-06-29,NA,0.319
2013-06-30,NA,0.238
2013-07-01,NA,0.171
2013-07-02,NA,0.143
2013-07-03,NA,0.124
2013-07-04,NA,0.114
2013-07-05,NA,0.112
2013-07-06,NA,0.11
2013-07-07,NA,0.108
2013-07-08,NA,0.106
2013-07-09,NA,0.187
2013-07-10,NA,0.17
2013-07-11,NA,0.11
2013-07-12,NA,0.0968
2013-07-13,NA,0.0961
2013-07-14,NA,0.0954
2013-07-15,NA,0.0947
2013-07-16,NA,0.094
2013-07-17,NA,0.0936
2013-07-18,NA,0.0933
2013-07-19,NA,0.0929
2013-07-20,NA,0.0926
2013-07-21,NA,0.165
2013-07-22,NA,0.148
2013-07-23,NA,0.0979
2013-07-24,NA,0.0915
2013-07-25,NA,0.087
2013-07-26,NA,0.0826
2013-07-27,NA,0.0785
2013-07-28,NA,0.0753
2013-07-29,NA,0.0736
2013-07-30,NA,0.072
2013-07-31,NA,0.0704
2013-08-01,NA,0.0689
2013-08-02,NA,0.0674
2013-08-03,NA,0.0659
2013-08-04,NA,0.0645
2013-08-05,NA,0.0631
2013-08-06,NA,0.0617
2013-08-07,NA,0.0603
2013-08-08,NA,0.059
2013-08-09,NA,0.0577
2013-08-10,NA,0.0564
2013-08-11,NA,0.0552
2013-08-12,NA,0.054
2013-08-13,NA,0.0531
2013-08-14,NA,0.053
2013-08-15,NA,0.053
2013-08-16,NA,0.053
2013-08-17,NA,0.053
2013-08-18,NA,0.053
2013-08-19,NA,0.053
2013-08-20,NA,0.053
2013-08-21,NA,0.053
2013-08-22,NA,0.225
2013-08-23,NA,0.186
2013-08-24,NA,0.141
2013-08-25,NA,0.1
2013-08-26,NA,0.0797
2013-08-27,NA,0.0782
2013-08-28,NA,0.077
2013-08-29,NA,0.0758
2013-08-30,NA,0.0746
2013-08-31,NA,0.0735
2013-09-01,NA,0.0723
2013-09-02,NA,0.0712
2013-09-03,NA,0.0701
2013-09-04,NA,0.069
2013-09-05,NA,0.068
2013-09-06,NA,0.0669
2013-09-07,NA,0.0659
2013-09-08,NA,0.0649
2013-09-09,NA,0.0639
2013-09-10,NA,0.0629
2013-09-11,NA,0.0619
2013-09-12,NA,0.061
2013-09-13,NA,0.0601
2013-09-14,NA,0.06
2013-09-15,NA,0.06
2013-09-16,NA,0.06
2013-09-17,NA,0.06
2013-09-18,NA,0.06
2013-09-19,NA,0.0952
2013-09-20,NA,0.714
2013-09-21,NA,0.347
2013-09-22,NA,0.123
2013-09-23,NA,0.0642
2013-09-24,NA,0.0592
2013-09-25,NA,0.0586
2013-09-26,NA,0.0579
2013-09-27,NA,0.0572
2013-09-28,NA,0.0566
2013-09-29,NA,0.056
2013-09-30,NA,0.0553
2013-10-01,NA,0.0543
2013-10-02,NA,0.0529
2013-10-03,NA,0.0516
2013-10-04,NA,0.0503
2013-10-05,NA,0.049
2013-10-06,NA,0.0478
2013-10-07,NA,0.0466
2013-10-08,NA,0.0454
2013-10-09,NA,0.0443
2013-10-10,NA,0.0432
2013-10-11,NA,0.0421
2013-10-12,NA,0.041
2013-10-13,NA,0.04
2013-10-14,NA,0.039
2013-10-15,NA,0.038
2013-10-16,NA,0.037
2013-10-17,NA,0.0361
2013-10-18,NA,0.0352
2013-10-19,NA,0.0343
2013-10-20,NA,0.0335
2013-10-21,NA,0.0326
2013-10-22,NA,0.0318
2013-10-23,NA,0.031
2013-10-24,NA,0.0302
2013-10-25,NA,0.0295
2013-10-26,NA,0.0287
2013-10-27,NA,0.028
2013-10-28,NA,0.0273
2013-10-29,NA,0.0266
2013-10-30,NA,0.0257
2013-10-31,NA,0.033
2013-11-01,NA,0.0376
2013-11-02,NA,0.0334
2013-11-03,NA,0.0316
2013-11-04,NA,0.0299
2013-11-05,NA,0.031
2013-11-06,NA,0.0813
2013-11-07,NA,0.0576
2013-11-08,NA,0.0491
2013-11-09,NA,0.048
2013-11-10,NA,0.0469
2013-11-11,NA,0.0458
2013-11-12,NA,0.0448
2013-11-13,NA,0.0438
2013-11-14,NA,0.0428
2013-11-15,NA,0.0418
2013-11-16,NA,0.0409
2013-11-17,NA,0.14
2013-11-18,NA,0.215
2013-11-19,NA,0.123
2013-11-20,NA,0.0804
2013-11-21,NA,0.0687
2013-11-22,NA,0.0639
2013-11-23,NA,0.0594
2013-11-24,NA,0.0552
2013-11-25,NA,0.0514
2013-11-26,NA,0.0488
2013-11-27,NA,0.048
2013-11-28,NA,0.0479
2013-11-29,NA,0.0478
2013-11-30,NA,0.0478
2013-12-01,NA,0.0478
2013-12-02,NA,0.0477
2013-12-03,NA,0.0477
2013-12-04,NA,0.0476
2013-12-05,NA,0.0476
2013-12-06,NA,0.0475
2013-12-07,NA,0.0475
2013-12-08,NA,0.0474
2013-12-09,NA,0.0474
2013-12-10,NA,0.0474
2013-12-11,NA,0.0473
2013-12-12,NA,0.0473
2013-12-13,NA,0.0472
2013-12-14,NA,0.0472
2013-12-15,NA,0.0471
2013-12-16,NA,0.0471
2013-12-17,NA,0.047
2013-12-18,NA,0.047
2013-12-19,NA,0.0469
2013-12-20,NA,0.0468
2013-12-21,NA,0.0468
2013-12-22,NA,0.0467
2013-12-23,NA,0.0466
2013-12-24,NA,0.0465
2013-12-25,NA,0.0464
2013-12-26,NA,0.0464
2013-12-27,NA,0.0463
2013-12-28,NA,0.0462
2013-12-29,NA,0.0461
2013-12-30,NA,0.0461
2013-12-31,NA,0.046
2014-01-01,NA,0.0459
2014-01-02,NA,0.0458
2014-01-03,NA,0.0458
2014-01-04,NA,0.0457
2014-01-05,NA,0.0456
2014-01-06,NA,0.0455
2014-01-07,NA,0.0455
2014-01-08,NA,0.0454
2014-01-09,NA,0.0453
2014-01-10,NA,0.0452
2014-01-11,NA,0.0452
2014-01-12,NA,0.0451
2014-01-13,NA,0.045
2014-01-14,NA,0.0449
2014-01-15,NA,0.0449
2014-01-16,NA,0.0448
2014-01-17,NA,0.0447
2014-01-18,NA,0.0446
2014-01-19,NA,0.0446
2014-01-20,NA,0.0445
2014-01-21,NA,0.0444
2014-01-22,NA,0.0444
2014-01-23,NA,0.0443
2014-01-24,NA,0.0442
2014-01-25,NA,0.0441
2014-01-26,NA,0.0441
2014-01-27,NA,0.044
2014-01-28,NA,0.044
2014-01-29,NA,0.044
2014-01-30,NA,0.044
2014-01-31,NA,0.044
2014-02-01,NA,0.044
2014-02-02,NA,0.044
2014-02-03,NA,0.044
2014-02-04,NA,0.044
2014-02-05,NA,0.044
2014-02-06,NA,0.044
2014-02-07,NA,0.044
2014-02-08,NA,0.044
2014-02-09,NA,0.044
2014-02-10,NA,0.044
2014-02-11,NA,0.044
2014-02-12,NA,0.044
2014-02-13,NA,0.044
2014-02-14,NA,0.044
2014-02-15,NA,0.044
2014-02-16,NA,0.044
2014-02-17,NA,0.044
2014-02-18,NA,0.044
2014-02-19,NA,0.0439
2014-02-20,NA,0.0435
2014-02-21,NA,0.043
2014-02-22,NA,0.0426
2014-02-23,NA,0.0422
2014-02-24,NA,0.0417
2014-02-25,NA,0.0413
2014-02-26,NA,0.0408
2014-02-27,NA,0.0404
2014-02-28,NA,0.04
2014-03-01,NA,0.0396
2014-03-02,NA,0.0392
2014-03-03,NA,0.0388
2014-03-04,NA,0.0383
2014-03-05,NA,0.0379
2014-03-06,NA,0.0375
2014-03-07,NA,0.0372
2014-03-08,NA,0.0368
2014-03-09,NA,0.0364
2014-03-10,NA,0.067
2014-03-11,NA,1.11
2014-03-12,NA,1.9
2014-03-13,NA,1.56
2014-03-14,NA,1.63
2014-03-15,NA,1.96
2014-03-16,NA,1.54
2014-03-17,NA,1.1
2014-03-18,NA,0.82
2014-03-19,NA,1.23
2014-03-20,NA,1.09
2014-03-21,NA,0.66
2014-03-22,NA,0.373
2014-03-23,NA,0.201
2014-03-24,NA,0.168
2014-03-25,NA,0.146
2014-03-26,NA,0.128
2014-03-27,NA,0.141
2014-03-28,NA,0.506
2014-03-29,NA,0.227
2014-03-30,NA,0.164
2014-03-31,NA,0.14
2014-04-01,NA,0.127
2014-04-02,NA,0.116
2014-04-03,NA,0.106
2014-04-04,NA,0.0974
2014-04-05,NA,0.089
2014-04-06,NA,0.0814
2014-04-07,NA,0.0744
2014-04-08,NA,0.0681
2014-04-09,NA,0.0622
2014-04-10,NA,0.0569
2014-04-11,NA,0.0523
